"","trip_id","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_number","zip_code","subscriber_type","c_subscription_type","member_birth_year","member_gender","bike_share_for_all_trip"
"811",1.2802e+19,"2018-03-26 08:13:34 UTC","Vine St at Shattuck Ave","254","2018-03-26 08:19:40 UTC","North Berkeley BART Station","250","1280","","Subscriber","Subscriber","1982","Female","No"
"812",2.0902e+19,"2018-03-26 07:49:49 UTC","Parker St at Fulton St","266","2018-03-26 08:00:13 UTC","Shattuck Ave at 55th Ave","173","2090","","Subscriber","Subscriber","1967","Male","Yes"
"813",2.8852e+19,"2018-03-25 19:52:43 UTC","Jackson St at 11th St","339","2018-03-25 20:00:51 UTC","Grand Ave at Webster St","181","2885","","Subscriber","Subscriber","1986","Female","No"
"814",3.0152e+19,"2018-03-25 18:46:36 UTC","Horton St at 40th St","148","2018-03-25 19:23:11 UTC","Oregon St at Adeline St","274","3015","","Subscriber","Subscriber","1997","Female","Yes"
"815",3.5892e+19,"2018-03-25 18:17:57 UTC","Webster St at O'Farrell St","285","2018-03-25 18:39:53 UTC","18th St at Noe St","119","3589","","Subscriber","Subscriber","1969","Male","No"
"816",2.69202e+18,"2018-03-25 17:55:14 UTC","Shattuck Ave at Hearst Ave","244","2018-03-25 18:24:29 UTC","Stanford Ave at Hollis St","156","269","","Customer","Customer","1975","Male","No"
"817",3.2872e+19,"2018-03-25 14:55:44 UTC","North Berkeley BART Station","250","2018-03-25 15:49:11 UTC","North Berkeley BART Station","250","3287","","Subscriber","Subscriber","1983","Male","No"
"818",2.1222e+19,"2018-03-25 11:51:34 UTC","Vine St at Shattuck Ave","254","2018-03-25 11:56:46 UTC","Berkeley Civic Center","246","2122","","Subscriber","Subscriber","1983","Male","No"
"819",3.6972e+19,"2018-03-25 11:40:41 UTC","32nd St at Adeline St","213","2018-03-25 11:54:01 UTC","Grand Ave at Webster St","181","3697","","Subscriber","Subscriber","1985","Female","No"
"820",1.9852e+19,"2018-03-25 09:49:00 UTC","Telegraph Ave at 27th St","179","2018-03-25 10:00:45 UTC","El Embarcadero at Grand Ave","197","1985","","Customer","Customer","","","No"
"821",6.25202e+18,"2018-03-25 08:53:39 UTC","Jersey St at Church St","138","2018-03-25 08:57:36 UTC","Valencia St at 22nd St","133","625","","Subscriber","Subscriber","1976","Female","No"
"822",7.62018e+17,"2018-03-25 07:30:20 UTC","Parker St at Fulton St","266","2018-03-25 07:49:53 UTC","Berkeley Civic Center","246","76","","Subscriber","Subscriber","1976","Female","Yes"
"823",2.1302e+19,"2018-03-24 19:40:04 UTC","Berkeley Civic Center","246","2018-03-24 19:53:30 UTC","65th St at Hollis St","157","2130","","Subscriber","Subscriber","1994","Male","No"
"824",2.5692e+19,"2018-03-24 16:05:50 UTC","Emeryville Public Market","155","2018-03-24 16:13:43 UTC","47th St at San Pablo Ave","152","2569","","Subscriber","Subscriber","1994","Male","Yes"
"825",3.0862e+19,"2018-03-24 12:24:29 UTC","47th St at San Pablo Ave","152","2018-03-24 12:39:14 UTC","Telegraph Ave at Alcatraz Ave","18","3086","","Customer","Customer","1991","Female","No"
"826",2.7702e+19,"2018-03-24 11:14:52 UTC","Folsom St at 19th St","123","2018-03-24 11:28:40 UTC","5th St at Brannan St","64","2770","","Customer","Customer","1988","Female","No"
"827",2.3692e+19,"2018-03-24 10:28:35 UTC","Eureka Valley Recreation Center","118","2018-03-24 10:35:27 UTC","Sanchez St at 15th St","95","2369","","Subscriber","Subscriber","1985","Male","No"
"828",2.6092e+19,"2018-03-24 10:06:38 UTC","Locust St at Grant St","297","2018-03-24 10:19:58 UTC","San Pedro Square","308","2609","","Subscriber","Subscriber","1976","Female","Yes"
"829",3.4392e+19,"2018-03-23 19:11:28 UTC","Hearst Ave at Euclid Ave","256","2018-03-23 19:17:15 UTC","Virginia St at Shattuck Ave","255","3439","","Subscriber","Subscriber","1985","Male","No"
"830",2.3812e+19,"2018-03-23 17:50:14 UTC","Telegraph Ave at 27th St","179","2018-03-23 18:25:55 UTC","Frank H Ogawa Plaza","7","2381","","Subscriber","Subscriber","1995","Male","No"
"831",4.78202e+18,"2018-03-23 18:12:58 UTC","Virginia St at Shattuck Ave","255","2018-03-23 18:17:48 UTC","Berkeley Civic Center","246","478","","Subscriber","Subscriber","1968","Female","No"
"832",1.2572e+19,"2018-03-23 17:49:58 UTC","Broadway at 30th St","178","2018-03-23 17:57:29 UTC","Telegraph Ave at 19th St","183","1257","","Subscriber","Subscriber","1995","Female","No"
"833",2.6492e+19,"2018-03-23 16:53:18 UTC","DeFremery Park","218","2018-03-23 17:00:28 UTC","Adeline St at 40th St","150","2649","","Subscriber","Subscriber","1989","Male","No"
"834",1.4972e+19,"2018-03-23 16:30:10 UTC","Bryant St at 15th St","100","2018-03-23 16:41:07 UTC","16th St Mission BART Station 2","223","1497","","Subscriber","Subscriber","1957","Male","No"
"835",3.1042e+19,"2018-03-23 08:30:40 UTC","Morrison Ave at Julian St","277","2018-03-23 08:35:35 UTC","San Jose Diridon Station","312","3104","","Subscriber","Subscriber","1978","Male","No"
"836",2.3672e+19,"2018-03-23 07:15:18 UTC","5th St at Virginia St","296","2018-03-23 07:25:59 UTC","San Fernando at 7th St","280","2367","","Subscriber","Subscriber","1995","Female","Yes"
"837",2.9832e+19,"2018-03-22 15:50:29 UTC","Santa Clara St at Almaden Blvd","314","2018-03-22 15:57:11 UTC","San Jose Diridon Station","312","2983","","Subscriber","Subscriber","1968","Male","No"
"838",3.6922e+19,"2018-03-22 14:34:44 UTC","Telegraph Ave at Alcatraz Ave","18","2018-03-22 14:46:16 UTC","MacArthur BART Station","176","3692","","Subscriber","Subscriber","1959","Male","No"
"839",2.1282e+19,"2018-03-21 18:34:57 UTC","Bryant St at 15th St","100","2018-03-21 18:45:14 UTC","Mission Dolores Park","120","2128","","Subscriber","Subscriber","1984","Female","No"
"840",2.67202e+18,"2018-03-21 18:25:49 UTC","Bryant St at 2nd St","343","2018-03-21 18:27:51 UTC","Beale St at Harrison St","27","267","","Subscriber","Subscriber","1986","Male","No"
"841",1.3072e+19,"2018-03-21 18:08:27 UTC","Washington St at 8th St","202","2018-03-21 18:22:10 UTC","Lakeshore Ave at Trestle Glen Rd","194","1307","","Subscriber","Subscriber","1980","Male","No"
"842",1.8332e+19,"2018-03-21 18:06:11 UTC","MLK Jr Way at University Ave","238","2018-03-21 18:08:16 UTC","MLK Jr Way at University Ave","238","1833","","Subscriber","Subscriber","1997","Female","Yes"
"843",3.14202e+18,"2018-03-21 17:20:02 UTC","Colin P Kelly Jr St at Townsend St (Temporary Site)","342","2018-03-21 17:52:41 UTC","Valencia St at 21st St","127","314","","Subscriber","Subscriber","1990","Male","No"
"844",1.8862e+19,"2018-03-21 14:20:35 UTC","Market St at Park St","282","2018-03-21 14:39:41 UTC","Julian St at The Alameda","276","1886","","Customer","Customer","","","No"
"845",2.0512e+19,"2018-03-21 12:51:42 UTC","Telegraph Ave at 58th St","170","2018-03-21 13:02:40 UTC","47th St at San Pablo Ave","152","2051","","Subscriber","Subscriber","1957","Male","Yes"
"846",2.1942e+19,"2018-03-21 12:42:27 UTC","Shattuck Ave at Telegraph Ave","158","2018-03-21 13:01:16 UTC","Shattuck Ave at 51st St","174","2194","","Subscriber","Subscriber","1998","Male","No"
"847",5.41202e+18,"2018-03-21 11:49:47 UTC","Lakeshore Ave at Trestle Glen Rd","194","2018-03-21 11:59:02 UTC","Grand Ave at Webster St","181","541","","Subscriber","Subscriber","1974","Male","No"
"848",2.1152e+19,"2018-03-21 09:52:13 UTC","Market St at 40th St","191","2018-03-21 09:55:08 UTC","MacArthur BART Station","176","2115","","Subscriber","Subscriber","1985","Male","No"
"849",2.7262e+19,"2018-03-21 08:33:08 UTC","S. 4th St at San Carlos St","208","2018-03-21 08:36:20 UTC","San Jose City Hall","309","2726","","Subscriber","Subscriber","1985","Male","Yes"
"850",3.4352e+19,"2018-03-20 21:09:36 UTC","Broadway at 30th St","178","2018-03-20 21:29:22 UTC","Telegraph Ave at 58th St","170","3435","","Subscriber","Subscriber","1957","Male","Yes"
"851",3.2822e+19,"2018-03-20 20:06:26 UTC","Webster St at 19th St","337","2018-03-20 20:11:11 UTC","Franklin St at 9th St","162","3282","","Subscriber","Subscriber","1993","Male","Yes"
"852",1.6642e+19,"2018-03-20 19:13:56 UTC","5th St at San Salvador St","327","2018-03-20 19:31:13 UTC","SAP Center","307","1664","","Customer","Customer","1992","Male","No"
"853",3.3982e+19,"2018-03-20 19:22:35 UTC","Bryant St at 15th St","100","2018-03-20 19:30:59 UTC","17th St at Dolores St","107","3398","","Subscriber","Subscriber","1990","Female","No"
"854",2.1202e+19,"2018-03-20 14:41:27 UTC","San Salvador St at 9th St","317","2018-03-20 14:46:56 UTC","Paseo De San Antonio at 2nd St","311","2120","","Subscriber","Subscriber","1989","Male","Yes"
"855",1.3262e+19,"2018-03-20 12:30:28 UTC","Washington St at 8th St","202","2018-03-20 12:35:07 UTC","Jack London Square","187","1326","","Subscriber","Subscriber","1977","Male","No"
"856",3.86202e+18,"2018-03-20 11:02:29 UTC","1st St at Folsom St","26","2018-03-20 11:10:55 UTC","Howard St at 8th St","61","386","","Subscriber","Subscriber","1933","Female","Yes"
"857",3.5332e+19,"2018-03-20 09:06:26 UTC","Telegraph Ave at Alcatraz Ave","18","2018-03-20 09:11:41 UTC","Ashby BART Station","241","3533","","Subscriber","Subscriber","1967","Male","No"
"858",1.84202e+18,"2018-03-19 17:31:22 UTC","San Pedro Square","308","2018-03-19 17:51:37 UTC","Jackson St at 5th St","304","184","","Customer","Customer","1996","Female","No"
"859",3.1592e+19,"2018-03-19 17:33:57 UTC","Bryant St at 2nd St","343","2018-03-19 17:45:22 UTC","Irwin St at 8th St","102","3159","","Subscriber","Subscriber","1991","Female","No"
"860",3.5882e+19,"2018-03-19 17:05:31 UTC","Washington St at 8th St","202","2018-03-19 17:19:30 UTC","Washington St at 8th St","202","3588","","Subscriber","Subscriber","1968","Female","Yes"
"861",1.71202e+18,"2018-03-19 15:38:30 UTC","Grand Ave at Santa Clara Ave","193","2018-03-19 16:07:38 UTC","Telegraph Ave at 19th St","183","171","","Customer","Customer","1952","Male","No"
"862",3.2742e+19,"2018-03-19 15:00:16 UTC","Ninth St at Parker St","265","2018-03-19 15:24:29 UTC","Ashby BART Station","241","3274","","Customer","Customer","","","No"
"863",2.7042e+19,"2018-03-19 14:55:34 UTC","San Salvador St at 9th St","317","2018-03-19 15:01:08 UTC","5th St at Virginia St","296","2704","","Subscriber","Subscriber","1992","Male","Yes"
"864",3.6542e+19,"2018-03-19 14:05:34 UTC","Jersey St at Church St","138","2018-03-19 14:17:51 UTC","McCoppin St at Valencia St","76","3654","","Subscriber","Subscriber","1988","Male","No"
"865",3.3112e+19,"2018-03-19 10:32:00 UTC","14th St at Mandela Pkwy","230","2018-03-19 10:34:44 UTC","West Oakland BART Station","160","3311","","Subscriber","Subscriber","1987","Female","No"
"866",8.06202e+18,"2018-03-19 10:03:25 UTC","Sanchez St at 15th St","95","2018-03-19 10:13:05 UTC","11th St at Bryant St","88","806","","Subscriber","Subscriber","1982","Male","No"
"867",3.2432e+19,"2018-03-19 09:22:36 UTC","Jersey St at Castro St","137","2018-03-19 09:43:28 UTC","5th at Folsom","321","3243","","Subscriber","Subscriber","1982","Male","No"
"868",2.6372e+19,"2018-03-19 08:43:13 UTC","32nd St at Adeline St","213","2018-03-19 08:54:53 UTC","West Oakland BART Station","160","2637","","Subscriber","Subscriber","1985","Female","No"
"869",1.6162e+19,"2018-03-19 07:56:12 UTC","S. 4th St at San Carlos St","208","2018-03-19 07:59:40 UTC","San Salvador St at 9th St","317","1616","","Subscriber","Subscriber","1993","Male","Yes"
"870",9.12018e+17,"2018-03-18 20:34:53 UTC","San Salvador St at 9th St","317","2018-03-18 20:55:55 UTC","San Fernando St at 4th St","310","91","","Customer","Customer","1999","Male","No"
"871",2.5592e+19,"2018-03-18 18:46:06 UTC","Potrero Ave and Mariposa St","336","2018-03-18 19:07:08 UTC","Colin P Kelly Jr St at Townsend St (Temporary Site)","342","2559","","Customer","Customer","1986","Female","No"
"872",1.38202e+18,"2018-03-18 12:42:00 UTC","Autumn Parkway at Coleman Ave","291","2018-03-18 14:36:05 UTC","Autumn Parkway at Coleman Ave","291","138","","Customer","Customer","","","No"
"873",9.56202e+18,"2018-03-17 20:43:02 UTC","Sanchez St at 15th St","95","2018-03-17 20:48:25 UTC","Mission Playground","121","956","","Subscriber","Subscriber","1989","Male","No"
"874",3.1582e+19,"2018-03-17 19:22:26 UTC","Irwin St at 8th St","102","2018-03-17 19:40:51 UTC","Father Alfred E Boeddeker Park","34","3158","","Subscriber","Subscriber","1984","Male","No"
"875",1.6972e+19,"2018-03-17 18:43:43 UTC","W St John St at Guadalupe River Trail","293","2018-03-17 18:59:25 UTC","Morrison Ave at Julian St","277","1697","","Subscriber","Subscriber","1991","Male","Yes"
"876",1.14202e+18,"2018-03-17 16:32:47 UTC","Broadway at 30th St","178","2018-03-17 16:37:25 UTC","Telegraph Ave at 23rd St","180","114","","Subscriber","Subscriber","1967","Other","No"
"877",1.6832e+19,"2018-03-17 15:38:33 UTC","Bryant St at 15th St","100","2018-03-17 15:48:00 UTC","5th at Folsom","321","1683","","Subscriber","Subscriber","1979","Male","No"
"878",3.5932e+19,"2018-03-17 11:11:21 UTC","Webster St at O'Farrell St","285","2018-03-17 11:24:30 UTC","Yerba Buena Center for the Arts (Howard St at 3rd St)","284","3593","","Subscriber","Subscriber","1987","Male","No"
"879",2.58202e+18,"2018-03-17 09:53:11 UTC","Parker St at Fulton St","266","2018-03-17 10:11:45 UTC","California St at University Ave","251","258","","Customer","Customer","1995","Other","No"
"880",4.11202e+18,"2018-03-17 03:14:37 UTC","S. 4th St at San Carlos St","208","2018-03-17 03:17:42 UTC","San Salvador St at 9th St","317","411","","Subscriber","Subscriber","1999","Male","Yes"
"881",3.6662e+19,"2018-03-16 19:31:25 UTC","Sanchez St at 17th St","106","2018-03-16 19:36:52 UTC","Pierce St at Haight St","73","3666","","Subscriber","Subscriber","1974","Male","No"
"882",1.5952e+19,"2018-03-16 17:59:53 UTC","Telegraph Ave at Alcatraz Ave","18","2018-03-16 18:14:36 UTC","Telegraph Ave at 23rd St","180","1595","","Subscriber","Subscriber","1981","Male","No"
"883",1.3172e+19,"2018-03-16 13:05:07 UTC","Washington St at 8th St","202","2018-03-16 13:09:30 UTC","Webster St at 2nd St","203","1317","","Subscriber","Subscriber","1973","Male","No"
"884",2.7072e+19,"2018-03-16 01:12:08 UTC","Santa Clara St at 7th St","279","2018-03-16 11:51:23 UTC","Santa Clara St at 7th St","279","2707","","Customer","Customer","","","No"
"885",9.85202e+18,"2018-03-16 08:06:24 UTC","Paseo De San Antonio at 2nd St","311","2018-03-16 08:17:15 UTC","San Jose Diridon Station","312","985","","Subscriber","Subscriber","1974","Male","No"
"886",3.12202e+18,"2018-03-15 23:09:04 UTC","Folsom St at 19th St","123","2018-03-15 23:25:19 UTC","S Park St at 3rd St","49","312","","Customer","Customer","1979","Male","No"
"887",1.5692e+19,"2018-03-15 17:04:51 UTC","Marston Campbell Park","219","2018-03-15 17:37:42 UTC","Emeryville Public Market","155","1569","","Subscriber","Subscriber","1993","Male","Yes"
"888",3.68202e+18,"2018-03-15 15:46:00 UTC","45th St at Manila","210","2018-03-15 15:49:16 UTC","49th St at Telegraph Ave","175","368","","Subscriber","Subscriber","1978","Male","Yes"
"889",2.7952e+19,"2018-03-15 09:11:48 UTC","49th St at Telegraph Ave","175","2018-03-15 09:15:17 UTC","MacArthur BART Station","176","2795","","Subscriber","Subscriber","1981","Male","No"
"890",3.5192e+19,"2018-03-15 08:57:58 UTC","12th St at 4th Ave","233","2018-03-15 09:01:26 UTC","10th St at Fallon St","201","3519","","Subscriber","Subscriber","1993","Male","No"
"891",3.6932e+19,"2018-03-14 22:00:32 UTC","University Ave at Oxford St","258","2018-03-14 22:06:51 UTC","Vine St at Shattuck Ave","254","3693","","Subscriber","Subscriber","1995","Male","No"
"892",3.26202e+18,"2018-03-14 20:22:19 UTC","Church St at Duboce Ave","85","2018-03-14 20:30:11 UTC","Grove St at Divisadero","53","326","","Subscriber","Subscriber","1985","Male","No"
"893",2.5572e+19,"2018-03-14 19:10:14 UTC","Channing Way at San Pablo Ave","263","2018-03-14 19:26:02 UTC","59th St at Horton St","153","2557","","Subscriber","Subscriber","1975","Male","No"
"894",2.9872e+19,"2018-03-14 19:06:30 UTC","College Ave at Harwood Ave","167","2018-03-14 19:14:36 UTC","Shattuck Ave at Telegraph Ave","158","2987","","Subscriber","Subscriber","1984","Male","No"
"895",2.7562e+19,"2018-03-14 15:19:39 UTC","Sanchez St at 15th St","95","2018-03-14 15:43:05 UTC","Grove St at Divisadero","53","2756","","Customer","Customer","","","No"
"896",2.8072e+19,"2018-03-14 14:01:45 UTC","Jackson St at 5th St","304","2018-03-14 14:06:27 UTC","Julian St at 6th St","275","2807","","Subscriber","Subscriber","1992","Male","Yes"
"897",3.7202e+19,"2018-03-14 13:36:02 UTC","29th St at Tiffany Ave","147","2018-03-14 13:47:23 UTC","Franklin Square","113","3720","","Subscriber","Subscriber","1984","Male","No"
"898",2.6832e+19,"2018-03-14 12:59:19 UTC","MLK Jr Way at University Ave","238","2018-03-14 13:10:36 UTC","Hearst Ave at Euclid Ave","256","2683","","Subscriber","Subscriber","","","No"
"899",3.0752e+19,"2018-03-14 12:56:31 UTC","Ninth St at Parker St","265","2018-03-14 13:08:48 UTC","Ashby BART Station","241","3075","","Subscriber","Subscriber","1989","Female","No"
"900",5.67202e+18,"2018-03-14 10:20:59 UTC","Potrero Ave and Mariposa St","336","2018-03-14 10:28:50 UTC","8th St at Ringold St","60","567","","Subscriber","Subscriber","1994","Male","No"
"901",6.67202e+18,"2018-03-14 08:50:24 UTC","Webster St at O'Farrell St","285","2018-03-14 09:09:11 UTC","Broadway at Battery St","9","667","","Subscriber","Subscriber","1994","Female","No"
"902",1.2232e+19,"2018-03-14 00:02:57 UTC","Grand Ave at Santa Clara Ave","193","2018-03-14 00:11:40 UTC","12th St at 6th Ave","221","1223","","Subscriber","Subscriber","1958","Male","No"
"903",1.4672e+19,"2018-03-13 18:36:53 UTC","Bryant St at 15th St","100","2018-03-13 18:49:02 UTC","Valencia St at 21st St","127","1467","","Subscriber","Subscriber","1984","Female","No"
"904",3.89202e+18,"2018-03-13 17:18:00 UTC","Colin P Kelly Jr St at Townsend St (Temporary Site)","342","2018-03-13 17:24:14 UTC","Folsom St at 3rd St","36","389","","Subscriber","Subscriber","1966","Male","No"
"905",1.4042e+19,"2018-03-13 14:48:47 UTC","College Ave at Bryant Ave","206","2018-03-13 14:51:13 UTC","Shafter Ave at Cavour St","205","1404","","Subscriber","Subscriber","1983","Male","No"
"906",2.7852e+19,"2018-03-13 10:50:03 UTC","29th St at Church St","145","2018-03-13 11:17:58 UTC","Cyril Magnin St at Ellis St","4","2785","","Subscriber","Subscriber","1971","Male","No"
"907",1.0852e+19,"2018-03-13 00:14:22 UTC","Almaden Blvd at Balbach St","287","2018-03-13 00:24:26 UTC","San Pedro Square","308","1085","","Subscriber","Subscriber","1993","Female","Yes"
"908",2.47202e+18,"2018-03-12 18:57:42 UTC","Church St at Duboce Ave","85","2018-03-12 19:01:43 UTC","Dolores St at 15th St","96","247","","Subscriber","Subscriber","1983","Male","No"
"909",1.9082e+19,"2018-03-12 18:07:47 UTC","Bryant St at 15th St","100","2018-03-12 18:31:00 UTC","Page St at Scott St","72","1908","","Subscriber","Subscriber","1983","Male","No"
"910",2.83202e+18,"2018-03-12 17:26:51 UTC","Folsom St at 19th St","123","2018-03-12 17:31:56 UTC","17th St at Valencia St","109","283","","Subscriber","Subscriber","1985","Female","No"
